id,latitude,longitude
"1609",8.5065481059,83.3375729496
"1610",36.9004241837,72.9495557255
"1611",32.3272843894,85.2032128213
"1612",27.5348914437,71.4312128559
"1613",10.6350572030,81.9133131783
"1614",14.3799315182,92.0860367426
"1615",17.5231299990,88.7190208981
"1616",27.0597404714,76.3305034216
"1617",33.4443453824,77.9711259506
"1618",30.0588979587,87.3808003603
"1619",37.0635819112,88.0264963631
"1620",11.9943816790,81.0989684495
"1621",37.0411441832,92.0740317111
"1622",20.4960332602,80.9633074669
"1623",28.4670466519,71.3573082420
"1624",32.1708071938,69.2214278777
"1625",9.2233024385,81.9200457797
"1626",24.0846183038,76.4273251954
"1627",17.8221557113,90.5982382413
"1628",32.4972122869,76.4685143022
"1629",22.1744986750,83.6118987497
"1630",19.7861298278,77.6261084397
"1631",27.0608848303,86.5136648146
"1632",21.1432986495,97.2416867467
"1633",30.9207531450,85.3450417354
"1634",15.0136825885,87.3702125927
"1635",17.2245055826,69.2377659079
"1636",6.9562346672,80.8663646975
"1637",14.6491618752,90.6832408011
"1638",8.1103692992,83.5191695083
"1639",24.4451705066,94.4341552480
"1640",24.3091341484,86.8721067755
"1641",33.9500597784,78.8348772418
"1642",18.8674501285,69.6477712151
"1643",8.1070450958,73.9270756906
"1644",8.8194347713,78.8595092016
"1645",34.4803243352,81.3770314278
"1646",10.0352080171,80.5195219426
"1647",16.5965093997,75.9539429383
"1648",16.0562775613,87.4352943821
"1649",23.3091119708,82.9711873831
"1650",9.2409273311,86.0771097676
"1651",18.1291650621,93.9940000834
"1652",15.4317135469,96.3780954464
"1653",10.5960123618,86.5814353707
"1654",35.2984648369,76.5665295975
"1655",10.8165439038,78.7718434001
"1656",14.4794396864,88.0685863043
"1657",16.7200268095,97.0314677184
"1658",24.6850720270,75.2483934307
"1659",12.0333667885,76.7724709399
"1660",31.8296020152,95.2989650199
"1661",33.4608349465,86.1616950044
"1662",23.2865483959,93.6157841658
"1663",20.4536705021,85.3641014453
"1664",28.0645141529,95.8900747328
"1665",20.2852610536,94.7245816978
"1666",7.6095487038,69.4080623779
"1667",32.6158831095,85.3939774737
"1668",28.8009389681,72.0363032216
"1669",22.5754873232,90.7164208884
"1670",22.4544871510,85.8366718248
"1671",24.9929216471,72.9942382586
"1672",14.3487567525,80.3084500298
"1673",32.5987113619,79.5349726619
"1674",15.6944806657,93.6398005186
"1675",18.8218428352,90.3826004944
"1676",14.0871898824,84.4968207016
"1677",21.9605175151,74.3535157980
"1678",31.7875798643,80.1595617392
"1679",9.5116546003,84.1508540998
"1680",13.2109262431,70.7666998946
"1681",10.7902422822,74.6494011494
"1682",28.0877812334,90.0100602089
"1683",36.9229060143,85.5774307985
"1684",15.4728409940,93.2868316902
"1685",23.5303977614,75.0935124908
"1686",7.2213762831,81.0817623185
"1687",28.5660583100,83.7430284702
"1688",36.8333551496,71.6912111658
"1689",23.3999683378,76.9675002977
"1690",24.7273462064,76.5870130494
"1691",27.0518217983,80.0628033857
"1692",14.9050932814,71.2157237678
"1693",7.1143770992,76.1924287662
"1694",35.8278237576,92.7392680691
"1695",14.3816165234,78.4137993546
"1696",31.1855832240,84.8951815383
"1697",29.0033203700,76.3325873434
"1698",17.1236409784,94.7490467457
"1699",28.6964086010,90.1453166736
"1700",24.2183509254,89.6867033323
"1701",34.4658970843,71.2550349556
"1702",28.6043473964,68.9210993731
"1703",28.8578712015,89.5404679953
"1704",29.8275452139,78.8419036026
"1705",18.0354519931,77.4962698949
"1706",26.2394977963,90.1454288562
"1707",17.7084591649,95.9780372246
"1708",18.2991156632,84.8294537311
"1709",19.6742485546,83.5230325379
"1710",7.3779715506,81.6271082074
"1711",11.4631580599,92.6721392978
"1712",12.3393143185,85.6834830853
"1713",27.3736624258,96.2741437808
"1714",16.5809566117,76.4104090068
"1715",24.1384867164,85.3454844430
"1716",17.2024173191,93.4992664215
"1717",20.4471684306,76.8675353418
"1718",19.8211764573,76.5563063678
"1719",21.0967427884,80.5025080269
"1720",8.6567670580,92.7465464987
"1721",18.5039021617,70.2576865351
"1722",29.0488171138,91.0486755609
"1723",28.5942869625,81.4214811987
"1724",29.1263251271,76.1348204583
"1725",13.2095471278,70.7815064342
"1726",15.1887626135,87.5711055750
"1727",10.9889375759,93.6059788182
"1728",14.4907750799,82.6583472141
"1729",25.3284035276,71.9372513801
"1730",27.1612184437,84.4167052915
"1731",8.6386697165,79.9537638329
"1732",31.1879208066,74.7944171148
"1733",26.5765916997,74.8461989839
"1734",7.8634093128,92.1392918988
"1735",10.5533942819,78.8317615313
"1736",30.3193576363,86.3927192948
"1737",10.6266500061,96.7505157368
"1738",21.5631767673,94.6863391614
"1739",15.4204794377,69.8291061675
"1740",15.8119402235,88.6626504300
"1741",27.4449276001,81.7149174757
"1742",34.3391220380,86.8631076009
"1743",25.4243445039,85.5402078920
"1744",8.4395449195,82.5865616408
"1745",20.1966511047,94.5538899371
"1746",16.3170285594,72.3612798784
"1747",33.7820235160,91.0573967762
"1748",14.4687738897,79.9996763940
"1749",8.3725465356,82.3781380176
"1750",8.4349483983,87.7412257350
"1751",17.4893227491,88.0708517699
"1752",24.3195057388,72.7194298748
"1753",11.0346656311,73.4290095784
"1754",19.7141486699,96.5509982286
"1755",9.2126646921,96.3424236954
"1756",34.3988881174,97.2156965328
"1757",27.2571151159,68.9604991723
"1758",22.8585376558,76.2710920936
"1759",34.4848317534,81.3346175452
"1760",26.8983841200,76.0092182137
"1761",34.1400828398,78.5743320684
"1762",26.4979159271,84.6465840204
"1763",31.2141692455,73.7949700568
"1764",33.1634032470,71.2731699048
"1765",36.1384653667,90.2073124828
"1766",18.5097289841,76.3925075655
"1767",31.1594080149,93.2027271441
"1768",21.9370189318,86.0118216968
"1769",28.0905798489,72.6170612252
"1770",7.0314552715,72.4373246429
"1771",29.8844788675,73.8579431672
"1772",27.2751037328,91.6402547259
"1773",22.5662056130,95.3477686863
"1774",20.3941375752,95.3141517970
"1775",16.6546020197,92.1791370171
"1776",35.8928945552,82.5455191899
"1777",17.5516280734,76.1158228520
"1778",20.3848275321,68.7401759760
"1779",31.1262186621,70.4380399896
"1780",35.9816914701,71.9409600489
"1781",22.4154737722,72.6873916592
"1782",27.2972931748,86.1833258720
"1783",14.6301075733,94.5678858665
"1784",18.7147336266,75.3967703216
"1785",13.9708698337,91.6305436164
"1786",26.6022180486,78.6654874725
"1787",23.3068091377,92.9234488229
"1788",19.3710265112,80.4832152552
"1789",34.4187112166,85.5597320198
"1790",24.6852719665,91.4658201113
"1791",21.5258165383,96.4435292852
"1792",28.5542582073,91.9485653607
"1793",30.7290175615,83.5014216734
"1794",16.8046787676,68.2193639375
"1795",18.2522818518,97.1231729260
"1796",33.1641316436,84.8472872162
"1797",36.2767654350,72.8496805147
"1798",26.6059813851,83.3880705096
"1799",11.1520202704,94.2012913130
"1800",24.0972184939,71.5512467587
"1801",8.8823672588,73.6648385013
"1802",23.8098293893,77.3380156039
"1803",21.7325317323,77.7185106669
"1804",21.5940391734,75.7376567124
"1805",34.7298985680,70.9967927019
"1806",27.8842026430,96.6552184264
"1807",17.3967959949,78.7321660634
"1808",15.6020026230,74.6700518543
"1809",12.6822962598,77.5000589172
"1810",10.6838112698,76.3628432345
"1811",10.0362962879,79.4973388608
"1812",28.7544418077,96.2115811053
"1813",10.5704916661,72.3307204347
"1814",24.9750563526,73.7251108903
"1815",28.4350182544,85.4975852077
"1816",13.2598003491,69.1279346992
"1817",24.0117988660,81.9591536718
"1818",11.5462716736,92.6425879768
"1819",10.7775130256,91.5604594283
"1820",36.4907669167,71.4593767116
"1821",28.1529738398,75.4625340264
"1822",20.3174672316,71.4622127509
"1823",7.7336544574,85.0038830255
"1824",30.5047851429,76.6352762325
"1825",34.1848245044,78.1950440087
"1826",28.4072402100,86.7634439442
"1827",21.6246128432,88.3124058778
"1828",32.6572405381,78.3933974364
"1829",23.0288327548,92.2329164002
"1830",17.3400850473,86.2529925319
"1831",23.9067435109,86.3380571740
"1832",10.2937219377,77.7015048393
"1833",19.0693308910,80.3606218132
"1834",27.7409461254,89.5916653922
"1835",11.5250425216,75.5345348344
"1836",11.9693137861,92.1307204928
"1837",20.4153734553,95.9483546622
"1838",32.4436083412,86.1420457428
"1839",16.3341309237,89.1932380195
"1840",18.0302356071,94.6526129614
"1841",30.3419994071,71.7750194762
"1842",24.7667097764,76.8938731524
"1843",34.2024416145,86.8516121642
"1844",18.1237254956,93.6858965301
"1845",10.6279084493,80.6108170397
"1846",11.6384771545,84.8694759211
"1847",25.6056760498,72.2485631495
"1848",24.3110440263,85.8862622584
"1849",12.8074348079,89.5614406961
"1850",14.8583746629,96.5004103830
"1851",28.0477131436,69.4799258194
"1852",7.7139792299,74.0083078333
"1853",16.8068073384,95.3748033432
"1854",20.8305986268,70.2931658529
"1855",25.9379648165,95.3222598655
"1856",18.0405851696,89.0660510426
"1857",14.0362428472,71.0284210130
"1858",28.0124953035,95.0122955935
"1859",9.4724827287,95.3679183292
"1860",35.4990326173,84.6673267994
"1861",24.7182697617,91.6851210186
"1862",26.7853992806,88.1130378847
"1863",36.3461891005,85.8212118264
"1864",23.2594697390,90.2757644157
"1865",32.0778845174,75.9350868735
"1866",26.9702658067,85.4468346611
"1867",16.1179344346,78.0306902741
"1868",25.2170071055,90.4887484125
"1869",20.3322888051,78.5554942125
"1870",25.6433377124,77.2322319855
"1871",15.8146807779,84.6599279599
"1872",32.6371401834,70.7065386481
"1873",36.6224372825,70.1766976482
"1874",19.5888783439,70.3427047302
"1875",28.5272726474,81.2918413999
"1876",23.8842736925,81.2441828835
"1877",25.1316657444,89.1151741442
"1878",8.3498591146,72.7356235004
"1879",12.5410455993,87.3085924675
"1880",27.7504729463,83.7915663382
"1881",15.6556666295,91.8245265914
"1882",14.2890697174,92.3909627019
"1883",29.0194696729,70.6047493344
"1884",14.7849644297,78.0802729665
"1885",22.4582563457,77.9677369582
"1886",35.4717396507,92.9269215469
"1887",28.2520176953,71.5854698411
"1888",33.6909751486,96.1329875127
"1889",28.8328419042,87.1547126085
"1890",33.3388002301,82.3640516558
"1891",27.6153901386,76.1952548538
"1892",24.0803128759,70.2949272094
"1893",29.8109059094,68.5364757950
"1894",8.5181901750,94.5169173816
"1895",26.3943524524,95.9918946620
"1896",22.8912765483,94.2008783914
"1897",15.5986384662,95.7777545856
"1898",33.4236618628,69.4427165050
"1899",26.0828418569,72.5436862592
"1900",12.3218399182,70.1123351230
"1901",27.5177995849,88.6070780996
"1902",16.7188969115,68.9629941197
"1903",15.4237031474,74.0091689207
"1904",9.3082259752,81.3872706333
"1905",23.7411973542,91.2333283941
"1906",25.5695481185,86.4904339966
"1907",21.3494435358,78.8138515812
"1908",16.6117386865,78.4364435644
"1909",15.5222801051,92.5688111897
"1910",20.9594113723,79.1228318269
"1911",34.7637958590,81.1553843241
"1912",20.5085997751,80.8192858547
"1913",22.5059511756,96.2256281755
"1914",28.7635402773,82.1757189022
"1915",33.8901959267,73.6088177116
"1916",32.2925174947,74.5449511761
"1917",26.4873399682,86.4444976762
"1918",34.7337938617,89.6293766452
"1919",10.5788938607,69.4665331820
"1920",7.3051076643,86.7771901913
"1921",26.3224528974,92.9457578266
"1922",27.3768517980,84.8876270107
"1923",7.8114768798,83.3480015576
"1924",15.9606534162,81.9785591971
"1925",26.1534899019,69.0849723174
"1926",10.3256997177,89.5782833216
"1927",36.6550247494,84.8964972819
"1928",11.2670252834,96.3548592173
"1929",18.8508525246,69.4477563877
"1930",7.6290455341,82.6917823229
"1931",35.1089347220,92.8126555089
"1932",28.6421265105,79.2038240096
"1933",8.4198843726,86.9274280915
"1934",16.4527639945,91.1401523748
"1935",20.3339075950,76.6107968432
"1936",16.5086556162,93.9921321483
"1937",30.8778562092,72.7039129379
"1938",27.1105611980,86.4123008443
"1939",26.5360221097,69.5631143183
"1940",26.6866779683,96.9799373257
"1941",23.2571602049,69.0611345362
"1942",32.9562150330,93.6110202343
"1943",9.3615864875,69.5670329147
"1944",35.2496527322,73.0262931254
"1945",12.0990717216,94.2474009206
"1946",17.9028502555,75.4159847011
"1947",7.7581832050,89.4223381078
"1948",18.1685866098,68.3947957850
"1949",32.4271674381,96.4423447007
"1950",8.9701652576,70.0376475176
"1951",20.0346884615,73.3852135416
"1952",14.1451342657,79.3343830668
"1953",11.1223234662,80.3262559702
"1954",13.1629931260,68.9503673899
"1955",19.1172303835,88.5159008794
"1956",21.4784213413,74.6497669675
"1957",15.1440310978,91.6698902115
"1958",29.2996210434,75.7009244653
"1959",27.6626904934,85.8135552809
"1960",11.5933107419,87.9445968045
"1961",18.7812776092,90.2771040065
"1962",28.7416183544,69.1920749780
"1963",33.1045581846,84.6646523834
"1964",9.9555967657,94.5659449232
"1965",32.8256453082,90.9083342736
"1966",15.9867217880,92.6840583550
"1967",22.5469551911,69.1270015371
"1968",7.8652440404,84.9141848525
"1969",25.1684264111,71.3882821896
"1970",22.1610254519,94.4378732493
"1971",17.8619159586,70.2296362206
"1972",7.5336318694,89.6196235854
"1973",19.2640993560,79.0296564863
"1974",24.4924960592,86.3494261138
"1975",24.6445120257,95.0961067384
"1976",25.9039999990,84.5540242741
"1977",18.5401476285,90.4769208350
"1978",22.6630244351,75.1361618505
"1979",10.8548496255,81.0898418533
"1980",33.9837953373,76.8348356249
"1981",28.0062883925,88.4762293165
"1982",24.2776753208,91.2875558733
"1983",7.2032845140,75.9494251428
"1984",30.9214393299,78.1741350780
"1985",27.0812007821,80.4741401941
"1986",9.4992567126,76.8932223180
"1987",22.2917044553,93.6504269783
"1988",10.7863603972,75.6793384697
"1989",18.5660462052,89.1033288039
"1990",22.2125495074,89.1471975798
"1991",34.8643858746,73.5995266561
"1992",16.8957066452,96.8815764821
"1993",16.6198853026,77.4643642372
"1994",12.8374453021,70.9750828544
"1995",14.2629122801,74.9486061487
"1996",36.9027572490,88.4697831328
"1997",25.4482749681,85.6253075949
"1998",14.9500752063,82.7165224488
"1999",31.1445591926,83.9671598217
"2000",29.4575832903,76.0300096356
"2001",12.4799942826,88.9896218038
"2002",25.3960136351,68.7902370831
"2003",11.1370927383,71.8334635958
"2004",11.9060110100,80.9094417722
"2005",7.2239158485,89.1182805361
"2006",11.9034746071,76.6981411244
"2007",9.9755542551,92.4875569885
"2008",27.6464126623,96.7979091767
"2009",27.1926121419,95.1984508862
"2010",36.2339254964,89.8355212895
"2011",17.1822050802,84.1367752282
"2012",36.8743267946,69.1482568347
"2013",26.1674630229,77.5698932705
"2014",34.6374248853,82.0044478707
"2015",36.1372946713,77.9877204458
"2016",22.6767642817,92.1846591378
"2017",17.4805044407,78.2128101809
"2018",22.0171409789,71.6333492758
"2019",33.5004540483,75.2721063945
"2020",27.4983082113,77.5823611234
"2021",28.9374416693,85.9602763195
"2022",26.4620952243,81.7807370106
"2023",29.6213035929,69.6366052155
"2024",19.9483667849,93.0738178547
"2025",24.8285107761,93.4202656975
"2026",19.1663150323,94.6060678929
"2027",8.3903197320,94.5503701433
"2028",21.3149869243,84.1437553352
"2029",34.7734988790,81.7700413971
"2030",36.6786882168,88.5341084108
"2031",21.5715146730,86.5377178689
"2032",27.0768002089,90.7356119936
"2033",36.1990808495,82.6618505172
"2034",29.2160385362,75.5429405379
"2035",26.6607675148,75.3265977251
"2036",23.2287819663,80.5255623589
"2037",17.3206074420,95.5391428611
"2038",26.3237357311,94.4796584631
"2039",31.3735095863,73.7469883067
"2040",14.4213921862,94.5113204280
"2041",28.1600184674,94.3337742919
"2042",22.3514694507,95.4007863165
"2043",26.8250843777,72.9095796767
"2044",14.7833800949,88.1629328119
"2045",25.4136603643,81.1384653361
"2046",35.2615729115,82.7932956297
"2047",29.5994636503,82.1697981181
"2048",10.8394618288,71.8784601804
"2049",31.2866506956,75.5215571541
"2050",14.8552382991,81.8911465281
"2051",36.3947966718,82.6687046257
"2052",22.2633987986,80.0389072182
"2053",14.6465452720,95.7680533034
"2054",16.2961546849,74.7669299160
"2055",10.1215007033,96.0030474979
"2056",34.8730014389,83.7110643282
"2057",7.5584665279,78.5987875284
"2058",32.5087540666,70.5331223823
"2059",36.7436901116,72.2497523940
"2060",13.3513472728,83.9675559231
"2061",19.7785487780,86.0087785297
"2062",24.3184395158,95.9122529038
"2063",12.7277601675,78.4235333568
"2064",15.2914342899,93.3650562770
"2065",33.0324749447,71.8285462454
"2066",14.5286899153,94.2594349099
"2067",23.7962508406,79.7140826503
"2068",21.9513980136,68.2719904684
"2069",29.8327252297,91.8805234265
"2070",21.4984656435,69.3015638592
"2071",26.7086350382,97.0143940041
"2072",18.0805803037,88.1584732945
"2073",18.1628933924,69.1129751513
"2074",6.8007683793,85.4648374788
"2075",35.6396641576,74.8770904997
"2076",31.7209633353,87.1980822998
"2077",24.6638155040,77.1804408143
"2078",27.9461320495,90.0643022422
"2079",24.1194779660,90.0437547113
"2080",10.0342248057,75.2356572255
"2081",23.0352692213,87.1324241645
"2082",10.2784360122,89.3956063008
"2083",35.9625315756,81.5306771330
"2084",31.6554533767,88.3006170259
"2085",16.6360276061,93.5834622029
"2086",13.3719527356,96.6503931945
"2087",17.7631473502,75.3126382397
"2088",17.1635191022,83.2685214758
"2089",23.7112358013,78.1702103616
"2090",7.9565455724,79.5748297304
"2091",28.3008755274,96.2540656739
"2092",31.4428448441,95.9703021473
"2093",7.1314957374,96.4554161453
"2094",9.7476388627,73.8639645105
"2095",20.8836017754,76.0473891564
"2096",19.9514684859,75.9544568949
"2097",7.1421675747,72.6824192889
"2098",20.6795210250,81.2971813425
"2099",30.6661287616,77.7309975070
"2100",15.9301221174,81.6835228795
"2101",34.4246740570,76.1884163326
"2102",20.3212089849,71.0721438726
"2103",30.0661601610,90.1521177359
"2104",21.1689620602,91.7586822057
"2105",14.5964380479,73.1303553311
"2106",21.4554890618,73.1630756170
"2107",14.5385151217,91.9128783861
"2108",12.1473126699,94.3444471352
"2109",13.1605119702,90.8731963307
"2110",21.2293503425,80.1172998577
"2111",7.1777179636,68.6776432094
"2112",28.2494769705,96.9458553083
"2113",31.3057342226,77.1258856419
"2114",10.9701778967,95.2119004907
"2115",22.1145902598,70.9137623345
"2116",32.5018815357,85.6815857645
"2117",30.1737837572,75.1336826307
"2118",7.6205893125,86.4490541931
"2119",8.7560259295,95.7304339692
"2120",28.2031895241,77.1606221819
"2121",12.2742717806,78.8819256492
"2122",22.5077948320,74.9764437180
"2123",19.3935136909,97.3465394547
"2124",30.2208974821,84.6929088436
"2125",25.3744291442,82.9204001124
"2126",17.1453926963,96.9440709817
"2127",23.2657119753,70.9907706014
"2128",21.5107929317,96.9356554512
"2129",16.8046900102,93.4404321598
"2130",11.2302712024,78.9700383114
"2131",19.4025456732,76.2611301045
"2132",29.4492514513,91.8993064157
"2133",10.9439374980,78.3763910592
"2134",15.8533501242,78.4422490022
"2135",35.1042938661,72.4160304692
"2136",16.7149380173,81.6640882126
"2137",29.4401490233,89.1079884186
"2138",9.5615780224,77.4897360493
"2139",24.3145283141,91.4563680446
"2140",7.8084318683,93.6971987119
"2141",31.7664813953,74.2959435625
"2142",8.7353768851,72.6581562010
"2143",19.3674535386,76.0961242198
"2144",18.6670939981,95.3502173976
"2145",25.2022454798,85.4666800724
"2146",29.1966511715,83.8666170183
"2147",28.8826746484,77.2310019126
"2148",22.8442433224,70.6956313432
"2149",33.0459528747,75.2028736810
"2150",12.6017856288,96.0519868746
"2151",7.7966774799,96.5001672164
"2152",16.5636218719,89.6332510389
"2153",30.6557691175,76.0856399550
"2154",31.7269695914,86.9793637299
"2155",36.0120697611,77.5476064488
"2156",12.0449864883,77.4795087771
"2157",28.3567277438,69.8475616308
"2158",30.3360367649,71.4741530100
"2159",15.8048682855,81.5661472674
"2160",8.5176193652,95.7155954101
"2161",23.6404691270,85.5206339457
"2162",16.4167123182,88.0443746289
"2163",35.4996244493,96.7273901901
"2164",19.3466640924,68.5871681383
"2165",24.3107974949,76.6233782314
"2166",8.4808050132,77.2915626225
"2167",24.5321844016,82.8054826109
"2168",34.1323157247,85.4100870940
"2169",8.0858546874,68.7151133482
"2170",18.2130410627,86.8576996606
"2171",28.1090190459,81.4362170744
"2172",30.7228816162,74.3387898537
"2173",32.4394392682,70.2025921332
"2174",27.4026740605,79.4055132815
"2175",21.5844852612,92.5329826790
"2176",25.3993471463,81.2692105180
"2177",36.5849955964,87.4841365921
"2178",35.1307145499,69.9815121169
"2179",9.3621780906,78.8047604419
"2180",33.1530135309,87.4532254722
"2181",31.4047025256,68.2527313385
"2182",28.2751705983,87.8117888435
"2183",7.1320431773,70.9678861617
"2184",35.8710871931,77.1948776278
"2185",18.2471477736,74.3084212847
"2186",30.7180706280,88.6676367290
"2187",35.8258523828,69.3685226296
"2188",23.9259380492,89.8270187747
"2189",21.2751671882,82.5783471772
"2190",27.1006659510,80.6802364210
"2191",23.0484716968,86.1232361795
"2192",16.5454819970,79.2420953861
"2193",24.7070586416,91.3806034807
"2194",31.0937831257,89.5780300181
"2195",26.8271713826,74.3819614948
"2196",18.4906973371,82.3294425875
"2197",31.9028294516,77.8788193232
"2198",17.1932068499,76.3681364666
"2199",13.7314469425,76.7675623442
"2200",18.6947569850,92.0269913207
"2201",22.3192604651,96.1743629886
"2202",7.6247714606,94.9261929662
"2203",29.3573984158,90.7252101500
"2204",20.4251535888,82.2161893729
"2205",33.9630954550,91.1380523838
"2206",32.8919269261,74.7789181982
"2207",32.9426065101,77.0128768780
"2208",32.7351923647,95.4023389320
"2209",16.4034593802,73.1050764164
"2210",28.9299869560,81.4920516316
"2211",33.8276529788,86.7181286646
"2212",9.2688249629,95.5355221295
"2213",17.1676151789,70.6661760257
"2214",8.3020073074,88.7651534203
"2215",11.3160748486,73.8459345862
"2216",34.6449157853,95.1710285041
"2217",30.5586541073,96.7640526759
"2218",11.1722475274,72.4829177544
"2219",12.8713429506,76.2579728642
"2220",28.1232439327,87.8583466898
"2221",11.5217787179,86.0249676549
"2222",36.7598385140,72.5541450487
"2223",29.8522893722,83.9320251351
"2224",14.1212531091,90.9369228175
"2225",11.8059691860,87.1327315112
"2226",22.7168539708,77.0716697335
"2227",9.4228284892,89.9352180942
"2228",27.0502427559,94.1387189551
"2229",13.1476288042,74.3159294737
"2230",32.1349074507,93.6117613879
"2231",11.6002809036,86.2099689241
"2232",20.4898424767,78.2848314223
"2233",15.4734816134,82.6470034015
"2234",35.4411585272,78.2578675234
"2235",8.7968196752,86.1442750625
"2236",33.7821058248,82.3752536127
"2237",32.8967721732,87.8147887954
"2238",16.0502001008,79.4066214122
"2239",18.2084433253,95.6791716292
"2240",33.7849541567,95.1873306255
"2241",20.6493412839,93.7430223282
"2242",30.4431312723,84.3197397484
"2243",32.4303451058,92.9923199512
"2244",9.0075589471,96.7173200248
"2245",17.9720946322,80.8111166715
"2246",20.9910143162,93.2297618092
"2247",10.1138556627,78.8249411767
"2248",9.4539491897,77.9972266211
"2249",10.5599349828,87.7469106622
"2250",30.5139215252,80.9844055337
"2251",9.6503434332,87.2743557901
"2252",20.2972645702,79.7534908582
"2253",17.1409686653,81.7057948995
"2254",34.5886946695,94.5162759474
"2255",24.8892451148,76.0446444304
"2256",33.8134684575,76.8484769978
"2257",22.2963119861,89.4496299535
"2258",14.5666636337,74.1627628246
"2259",9.3289037112,70.5655413651
"2260",13.4723880299,70.3613098302
"2261",15.2337478544,89.9172466308
"2262",14.3208272474,71.9862583656
"2263",12.2022587912,72.0531636175
"2264",30.1854001177,69.3623905527
"2265",15.4668163126,88.5990019832
"2266",10.4977113766,87.4018837848
"2267",13.5204101601,84.2779334480
"2268",26.7007236992,84.4579542171
"2269",36.9866031879,85.2095205622
"2270",10.2362570279,88.1848072024
"2271",33.1160525803,73.9636850500
"2272",26.7125392800,79.0460740227
"2273",12.6686888359,94.0398273290
"2274",20.5694230113,70.0848219384
"2275",35.5381079473,72.0398780552
"2276",15.6935495833,95.3770713101
"2277",33.6281797380,93.1429473316
"2278",36.3767396926,91.2059861762
"2279",23.8342933379,91.6747972573
"2280",16.3235976410,73.3242976847
"2281",23.1526696534,93.8472258802
"2282",20.7979197440,72.4553698389
"2283",27.6172238651,96.1859975573
"2284",13.3522017282,85.8957159082
"2285",22.4549555148,75.1947398328
"2286",24.0219453299,95.3587792714
"2287",12.2618325341,72.0881649943
"2288",7.5059732748,82.8979704299
"2289",11.1732947692,91.3316459867
"2290",20.2460470103,80.9102918947
"2291",21.4238267337,94.2965506793
"2292",10.1182838668,78.7053088173
"2293",13.4749167902,83.7947493227
"2294",30.4477350891,82.2877351686
"2295",12.2532463810,80.7844286329
"2296",30.3182827155,80.2308263375
"2297",36.1667413534,85.2698622112
"2298",15.2994678570,95.5814562993
"2299",9.1523894742,71.0525309383
"2300",29.5978040319,92.0536551122
"2301",27.6817436877,85.9207109732
"2302",12.1082012622,69.8726946455
"2303",27.4781314117,95.4681891582
"2304",9.0066017436,84.2614756245
"2305",13.0241441281,74.1185641189
"2306",9.6374015189,87.8393653011
"2307",8.1334072011,73.1752823117
"2308",29.6754421528,95.0684878537
"2309",15.8666577803,78.8767980611
"2310",32.6891797136,80.7068411428
"2311",11.2519889134,69.5735588166
"2312",19.8295994021,69.0704083867
"2313",7.6158366365,71.5275232630
"2314",24.5984427683,86.4330572462
"2315",33.7529468154,89.0061082163
"2316",22.6316353744,76.5843247492
"2317",26.6018395108,81.7426762981
"2318",30.8273230620,71.0477409123
"2319",31.2653925732,92.1506856438
"2320",21.3665180098,91.5775007385
"2321",12.4691837968,94.6978351706
"2322",22.7099427018,95.2318746431
"2323",34.7972903903,96.0079023324
"2324",33.9932836049,91.5696307428
"2325",14.2989453152,85.7386259277
"2326",23.4946805660,82.5817425008
"2327",11.9183371052,78.6963846403
"2328",12.0218746142,82.0160510144
"2329",23.4703278777,82.9530883036
"2330",16.7610283025,82.1932863457
"2331",19.7097681359,94.7946058165
"2332",24.9564825730,87.5461020039
"2333",14.4375830076,86.9242032037
"2334",22.5012908483,82.9528884932
"2335",18.5158647816,77.1974253856
"2336",26.2816000263,77.8408326320
"2337",23.0912382082,72.7766016765
"2338",33.6838766672,92.2887602154
"2339",10.6472941848,78.6002952571
"2340",16.5525978895,92.7126762717
"2341",18.5199859236,71.4728504798
"2342",31.5771009186,81.9693216975
"2343",27.6152856045,74.5305006360
"2344",28.0872376671,87.5142830784
"2345",6.9366992721,75.0318420855
"2346",27.5216760627,72.8814064047
"2347",7.6805411235,81.7915185206
"2348",18.0488670937,89.5465340130
"2349",8.9485901142,90.3924695193
"2350",15.4281227561,94.9256066263
"2351",9.5275960061,80.6265281121
"2352",28.9905195484,75.9851400537
"2353",36.6775040438,82.8782710794
"2354",26.2225307076,83.8186762368
"2355",18.4908501333,83.3110226557
"2356",20.2135386512,84.2555268850
"2357",27.6000776525,81.5782782543
"2358",19.5316625550,91.4591310428
"2359",25.6986570693,72.9406084821
"2360",33.4166333331,73.6466002098
"2361",10.7412664434,93.1004362032
"2362",32.3472548759,75.7544214228
"2363",20.0296087274,81.7506888907
"2364",27.5362578656,71.7943389150
"2365",11.2215781483,84.6184784598
"2366",36.8299109093,89.0791948978
"2367",7.2753606751,68.5435087327
"2368",18.4598573629,86.3722611155
"2369",22.0818973509,74.3737329344
"2370",30.6045663892,94.0325348873
"2371",14.1203821880,88.1892448658
"2372",12.8176626273,75.9213459990
"2373",15.5764836517,87.3768523730
"2374",17.5732063720,78.9551073929
"2375",34.5066757649,79.6655257663
"2376",17.5348852807,75.3661997802
"2377",29.3634850087,71.8766196365
"2378",27.3017222100,75.4399009178
"2379",27.8596983207,95.0906078282
"2380",12.4795445572,76.3316749061
"2381",22.2908786167,89.9061788246
"2382",30.9068234705,90.9120249745
"2383",22.2513391000,73.7310640783
"2384",33.5689718903,73.3748197173
"2385",13.7273636650,95.9646586160
